transaction_real_price,city,exclusive_use_area,floor,total_parking_capacity_in_site,total_household_count_in_sites,apartment_building_count_in_sites,supply_area,total_household_count_of_area_type,room_count,bathroom_count,heat_fuel_cogeneration,heat_fuel_gas,heat_type_central,heat_type_district,heat_type_individual,front_door_structure_corridor,front_door_structure_mixed,front_door_structure_stairway
380000000,1,84.96,14,1376.0,1140,15,106.16,717,3.0,2.0,1,0,0,1,0,0,0,1
730000000,1,84.97,18,3310.0,2517,42,107.49,55,3.0,2.0,1,0,0,1,0,0,0,1
880000000,1,72.51,3,4026.0,3590,99,72.73,1490,3.0,1.0,0,1,1,0,0,0,0,1
630000000,1,134.94,19,2300.0,1981,18,164.0,352,4.0,2.0,1,0,0,1,0,0,0,1
297000000,0,119.37,15,461.0,564,2,152.1,92,4.0,2.0,0,1,0,0,1,0,0,1
473000000,1,59.97,12,2275.0,1656,28,76.8,116,3.0,2.0,0,1,0,0,1,0,0,1
112000000,0,59.94,1,295.0,298,2,80.25,76,3.0,1.0,0,1,0,0,1,0,0,1
146000000,0,59.8,13,422.0,424,4,79.5,238,3.0,1.0,0,1,0,0,1,0,0,1
265000000,1,59.72,2,206.0,194,2,72.99,91,3.0,1.0,0,1,0,0,1,1,0,0
485000000,0,100.945,47,1405.0,998,6,135.52,282,3.0,2.0,0,1,0,0,1,0,0,1
184000000,1,41.3,14,1500.0,2029,23,58.59,270,2.0,1.0,1,0,0,1,0,1,0,0
500000000,1,84.46,13,912.0,912,8,107.46,135,3.0,1.0,1,0,0,0,1,1,0,0
275000000,1,59.26,5,893.0,2433,14,83.26,447,3.0,1.0,1,0,0,1,0,1,0,0
342000000,1,66.122,5,115.0,111,1,82.9,28,3.0,2.0,0,1,0,0,1,0,0,1
151000000,0,59.86,26,476.0,476,2,74.42,204,2.0,1.0,0,1,0,0,1,0,0,1
237000000,1,40.95,11,384.0,384,4,59.5,102,1.0,1.0,1,0,0,1,0,1,0,0
169880000,0,84.9266,13,222.0,215,3,108.64,87,3.0,2.0,0,1,0,0,1,0,0,1
763000000,1,96.65,3,1842.0,1842,26,104.6,0,3.0,1.0,1,0,0,1,0,0,0,1
402000000,1,83.98,4,304.0,271,4,101.66,58,3.0,2.0,0,1,0,0,1,0,0,1
414000000,1,84.99,9,285.0,337,3,102.73,298,3.0,2.0,1,0,0,1,0,0,0,1
303000000,0,123.35,13,1180.0,761,17,151.26,180,4.0,2.0,0,1,0,1,0,0,0,1
680000000,1,84.06,4,641.0,802,15,92.16,240,3.0,2.0,1,0,0,1,0,0,0,1
495000000,1,88.23,10,1102.0,1092,12,107.73,12,3.0,1.0,0,1,0,0,1,0,0,1
560000000,0,125.4155,9,4599.0,2752,14,166.76,470,4.0,2.0,0,1,0,0,1,0,0,1
280000000,1,59.88,15,1352.0,1352,15,79.43,552,3.0,1.0,1,0,0,1,0,0,0,1
3470000000,1,106.26,2,4026.0,3590,99,138.84,720,5.0,2.0,0,1,1,0,0,0,0,1
425000000,1,71.33,15,639.0,1332,9,88.99,90,3.0,1.0,0,1,0,0,1,0,0,1
1170000000,1,76.5,7,3930.0,3930,30,112.39,1170,3.0,1.0,1,0,0,1,0,1,0,0
134000000,0,58.01,10,2716.0,2716,20,80.26,352,2.0,1.0,0,1,1,0,0,1,0,0
537000000,1,114.84,3,784.0,778,5,144.53,191,4.0,2.0,0,1,0,0,1,0,0,1
313000000,1,84.98299999999998,1,635.0,620,22,109.83,60,3.0,2.0,0,1,0,0,1,0,0,1
169000000,0,49.94,13,1578.0,2544,18,68.94,448,2.0,1.0,0,1,0,0,1,1,0,0
273070000,0,84.9222,12,916.0,559,5,118.18,68,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,114.97,7,141.0,126,1,144.5,16,4.0,2.0,0,1,0,0,1,0,0,1
1006060000,0,168.5,38,3728.0,1631,3,245.21,46,3.0,3.0,0,1,0,0,1,0,0,1
304000000,1,59.96,10,327.0,350,3,81.17,156,3.0,1.0,0,1,0,0,1,0,0,1
390000000,1,84.76,21,1352.0,1352,15,107.95,520,3.0,2.0,1,0,0,1,0,0,0,1
455000000,1,84.95,13,600.0,592,4,104.57,56,3.0,2.0,0,1,0,0,1,0,0,1
448000000,1,84.96,11,918.0,901,7,109.55,304,3.0,2.0,0,1,1,0,0,0,0,1
530000000,1,84.97,2,192.0,178,1,112.06,28,3.0,2.0,0,1,0,0,1,0,0,1
160000000,1,59.34,9,1239.0,1676,21,82.99,256,3.0,1.0,1,0,0,1,0,0,1,0
385000000,0,84.9998,4,1659.0,809,13,113.55,30,3.0,2.0,0,1,0,0,1,0,1,0
370000000,1,84.9,19,833.0,826,5,109.61,346,3.0,2.0,0,1,0,0,1,0,0,1
445000000,1,84.61,9,128.0,183,2,102.0,86,3.0,1.0,0,1,0,0,1,0,0,1
539500000,1,84.96,3,2275.0,1656,28,106.45,1019,3.0,2.0,0,1,0,0,1,0,0,1
250000000,1,59.95,5,781.0,1391,10,82.41,690,3.0,1.0,1,0,0,1,0,1,0,0
380000000,1,59.99,17,1806.0,1497,25,85.55,122,3.0,2.0,0,1,0,0,1,0,0,1
506000000,1,59.96,16,552.0,545,9,82.83,171,3.0,2.0,0,1,0,0,1,0,0,1
1190000000,1,146.754,36,1662.0,490,2,201.65,80,3.0,2.0,0,1,1,0,0,0,0,1
45000000,0,49.08,13,2500.0,2960,17,68.12,2960,3.0,1.0,0,1,0,0,1,1,0,0
222500000,0,84.992,8,884.0,882,11,109.92,448,3.0,2.0,0,1,0,0,1,0,0,1
370000000,1,73.133,2,2554.0,2462,31,100.88,702,3.0,2.0,0,1,0,0,1,0,0,1
385000000,1,37.38,9,138.0,160,1,54.89,27,2.0,1.0,0,1,0,0,1,1,0,0
195000000,0,101.7,13,1422.0,1422,15,127.55,96,3.0,2.0,1,0,0,1,0,1,0,0
675000000,1,84.95,11,468.0,468,9,106.55,156,3.0,1.0,0,1,1,0,0,1,0,0
164000000,0,84.99799999999998,4,869.0,671,12,109.69,352,3.0,2.0,0,1,0,0,1,0,0,1
218000000,0,59.73,19,970.0,874,10,77.24,244,2.0,1.0,0,1,0,0,1,0,0,1
510000000,1,125.75,2,1300.0,1342,10,146.65,180,4.0,2.0,0,1,1,0,0,0,0,1
303800000,0,107.89,16,948.0,540,4,127.21,128,4.0,2.0,0,1,0,0,1,0,0,1
467000000,1,84.5,15,700.0,791,5,107.54,260,3.0,2.0,0,1,0,0,1,0,0,1
170000000,1,41.3,11,1999.0,2856,32,58.72,180,2.0,1.0,1,0,0,1,0,1,0,0
66500000,0,84.135,4,162.0,299,2,102.34,186,3.0,2.0,0,1,0,0,1,0,0,1
455000000,0,166.578,25,1578.0,922,9,202.5,196,4.0,2.0,0,1,0,0,1,0,0,1
323000000,0,84.88799999999998,23,619.0,362,3,108.11,266,3.0,2.0,0,1,0,0,1,0,0,1
215500000,1,59.42,5,517.0,514,6,79.62,284,3.0,1.0,0,1,0,0,1,1,0,0
600000000,1,84.87,19,2721.0,2002,25,110.17,577,3.0,2.0,0,1,0,0,1,0,0,1
1768000000,1,227.67,20,800.0,445,5,283.72,3,5.0,3.0,0,1,0,0,1,0,0,1
259000000,0,59.96,21,381.0,518,3,77.59,185,3.0,1.0,0,1,0,0,1,0,0,1
320000000,1,60.054,5,635.0,620,22,81.54,256,3.0,2.0,0,1,0,0,1,0,0,1
879000000,1,94.51,12,1480.0,657,5,113.24,145,3.0,2.0,0,1,0,0,1,0,0,1
293000000,0,101.8124,3,1460.0,911,15,128.21,401,3.0,2.0,0,1,0,0,1,0,0,1
217000000,0,84.91,8,830.0,1741,16,101.13,630,3.0,2.0,0,1,0,0,1,0,0,1
308000000,0,84.9706,2,2023.0,1330,14,106.92,360,3.0,2.0,0,1,0,0,1,0,0,1
508000000,1,84.85,12,834.0,417,3,106.22,297,3.0,2.0,0,1,0,0,1,0,0,1
402000000,1,85.0,18,819.0,739,11,107.71,305,3.0,2.0,0,1,0,0,1,0,0,1
595000000,1,83.93,2,581.0,581,6,104.99,296,3.0,2.0,0,1,0,0,1,0,0,1
600000000,0,125.4155,31,4599.0,2752,14,166.76,470,4.0,2.0,0,1,0,0,1,0,0,1
302000000,1,59.93,10,1352.0,939,15,82.56,298,3.0,1.0,0,1,0,0,1,1,0,0
240000000,1,41.04,2,390.0,390,2,59.49,150,2.0,1.0,0,1,0,0,1,1,0,0
335000000,1,59.445,8,2300.0,1981,18,80.71,223,2.0,1.0,1,0,0,1,0,1,0,0
1000000000,1,108.32,21,489.0,387,2,150.08,52,3.0,2.0,1,0,0,1,0,0,0,1
455000000,1,53.82,13,1397.0,2161,34,74.93,570,2.0,1.0,1,0,0,1,0,1,0,0
108000000,1,37.11,4,201.0,214,1,51.49,11,1.0,1.0,0,1,0,0,1,1,0,0
167000000,0,58.68,2,1500.0,1963,15,76.91,240,2.0,1.0,0,1,1,0,0,1,0,0
250000000,1,59.91,18,794.0,671,8,84.99,304,3.0,1.0,0,1,0,0,1,1,0,0
430000000,1,78.19,9,499.0,427,5,97.13,263,3.0,2.0,0,1,0,0,1,0,0,1
387000000,1,63.82,15,373.0,393,3,84.01,5,1.0,1.0,0,1,0,0,1,0,0,1
660000000,1,84.98,10,4596.0,3226,40,112.47,422,3.0,2.0,0,1,0,0,1,0,0,1
249500000,0,84.8734,19,1967.0,1758,19,110.61,477,3.0,2.0,1,0,0,1,0,0,0,1
465000000,1,84.91,7,597.0,516,7,109.58,252,3.0,2.0,0,1,0,0,1,0,0,1
110000000,0,59.9942,20,1989.0,1973,18,83.14,1444,3.0,2.0,0,1,0,0,1,0,0,1
368000000,1,84.88,1,530.0,448,7,107.09,402,3.0,2.0,0,1,0,0,1,0,0,1
160000000,1,59.95,14,270.0,290,2,84.47,147,3.0,1.0,0,1,0,0,1,1,0,0
430000000,1,84.97,17,551.0,526,5,110.92,295,3.0,2.0,0,1,0,0,1,0,0,1
159500000,0,84.985,20,612.0,1131,9,108.1,505,3.0,2.0,0,1,0,0,1,1,0,0
475000000,1,59.92,23,2022.0,2065,14,81.21,1032,3.0,1.0,0,1,1,0,0,0,0,1
203000000,0,83.5,25,1037.0,1026,12,112.5,640,3.0,2.0,0,1,0,0,1,0,0,1
513000000,0,123.307,4,5755.0,3000,15,164.91,623,4.0,2.0,0,1,0,0,1,0,0,1
325000000,1,54.74,13,223.0,237,2,77.18,132,3.0,1.0,0,1,0,0,1,1,0,0
580000000,1,59.29,1,646.0,1595,19,75.43,40,2.0,1.0,1,0,0,1,0,1,0,0
350000000,1,59.58,6,2110.0,2496,23,83.38,636,3.0,1.0,0,1,0,0,1,1,0,0
335000000,1,84.34,8,498.0,498,5,101.89,333,3.0,2.0,0,1,0,0,1,0,0,1
890000000,0,243.3876,22,550.0,249,3,293.75,3,4.0,2.0,0,1,0,0,1,0,0,1
305000000,1,84.98,13,467.0,433,7,107.08,307,3.0,2.0,0,1,0,0,1,0,0,1
695000000,1,64.98,6,1199.0,1588,30,88.92,600,2.0,1.0,1,0,0,1,0,1,0,0
238000000,1,49.77,6,522.0,1372,6,66.56,442,3.0,1.0,1,0,0,1,0,1,0,0
422000000,1,59.96,6,1426.0,1332,20,78.59,24,3.0,2.0,0,1,0,0,1,0,0,1
470000000,1,84.8382,5,149.0,129,3,103.44,97,3.0,2.0,0,1,0,0,1,0,0,1
1900000000,1,128.62,10,453.0,416,6,151.95,130,4.0,2.0,1,0,0,1,0,0,0,1
483000000,1,84.76,10,211.0,153,3,107.37,24,3.0,2.0,1,0,0,0,1,0,0,1
600000000,1,84.94,16,4890.0,3293,51,113.5,36,3.0,2.0,1,0,0,1,0,0,0,1
348000000,1,60.054,3,635.0,620,22,81.54,256,3.0,2.0,0,1,0,0,1,0,0,1
370000000,1,59.93600000000001,3,848.0,758,15,74.87,339,3.0,1.0,0,1,0,0,1,0,0,1
249500000,1,59.22,10,2455.0,3930,32,78.87,1260,3.0,1.0,1,0,0,1,0,1,0,0
75000000,0,30.57,12,155.0,312,1,40.5,139,1.0,1.0,0,1,0,0,1,1,0,0
745000000,1,59.947,3,852.0,840,12,81.07,64,3.0,2.0,1,0,0,1,0,0,0,1
2400000000,1,216.49,19,6075.0,3410,44,264.8,162,4.0,3.0,1,0,0,1,0,0,0,1
168000000,0,133.16,11,476.0,476,2,165.56,90,4.0,2.0,0,1,0,0,1,0,0,1
140000000,0,59.91,20,373.0,533,4,79.34,283,3.0,1.0,0,1,0,0,1,1,0,0
135000000,0,57.18,7,75.0,119,1,74.44,20,2.0,1.0,0,1,0,0,1,0,0,1
620000000,0,126.5817,17,382.0,239,3,163.07,73,4.0,2.0,0,1,0,0,1,0,0,1
173000000,0,84.91,5,203.0,288,1,106.91,138,3.0,2.0,0,1,0,0,1,0,0,1
338000000,1,84.96,7,907.0,1113,14,109.23,693,3.0,2.0,0,1,0,0,1,0,0,1
1591910000,1,144.3141,4,563.0,190,4,181.1,56,4.0,3.0,0,1,0,0,1,0,0,1
147500000,0,29.24,18,717.0,674,5,43.53,228,1.0,1.0,0,1,0,0,1,1,0,0
146000000,0,59.85,5,1548.0,1358,19,72.43,634,3.0,1.0,1,0,0,1,0,0,0,1
274000000,1,84.94,13,3481.0,2678,25,102.02,2254,3.0,2.0,0,1,0,0,1,0,0,1
470000000,1,117.54,10,160.0,160,3,142.68,80,4.0,2.0,0,1,0,0,1,0,0,1
300000000,1,114.89,1,794.0,671,8,143.83,160,4.0,2.0,0,1,0,0,1,0,0,1
208000000,1,59.93,15,111.0,197,1,85.89,130,3.0,1.0,0,1,0,0,1,1,0,0
190000000,1,59.88,22,659.0,746,5,84.82,380,3.0,2.0,0,1,0,0,1,1,0,0
420000000,1,59.96,5,715.0,956,6,82.4,956,3.0,1.0,0,1,0,0,1,1,0,0
395000000,1,59.828,13,777.0,517,7,92.49,0,3.0,1.0,0,1,0,0,1,0,0,1
120000000,1,34.82,23,213.0,336,1,46.78,42,1.0,1.0,0,1,0,0,1,1,0,0
810000000,1,84.67,15,255.0,159,3,107.2,43,3.0,2.0,0,1,0,0,1,0,0,1
165000000,1,83.04,4,188.0,298,2,101.57,228,3.0,2.0,0,1,0,0,1,0,0,1
275500000,0,74.2056,7,1858.0,1828,17,96.04,436,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,71.16,4,1376.0,2078,10,92.57,114,3.0,1.0,1,0,0,1,0,0,0,1
156500000,0,59.34,18,461.0,564,2,75.61,244,3.0,1.0,0,1,0,0,1,1,0,0
163720000,0,59.9846,8,573.0,508,11,87.24,142,3.0,2.0,0,1,0,0,1,0,0,1
365000000,1,84.9,13,1762.0,1495,18,107.59,567,3.0,2.0,0,1,0,0,1,0,0,1
286000000,1,59.97,5,1855.0,1605,25,79.62,130,3.0,2.0,0,1,0,0,1,0,0,1
250000000,1,74.13,12,492.0,492,3,102.05,36,3.0,1.0,0,1,0,0,1,1,0,0
590000000,1,77.14,5,281.0,330,5,96.98,198,3.0,1.0,0,1,1,0,0,0,0,1
342000000,1,59.89,1,1710.0,855,6,76.51,165,2.0,1.0,0,1,1,0,0,1,0,0
230000000,0,49.34,15,340.0,288,3,65.5,17,2.0,1.0,0,1,0,0,1,0,0,1
587000000,1,59.99,9,1029.0,888,19,73.07,267,3.0,1.0,0,1,0,0,1,0,0,1
238000000,0,134.64,20,394.0,363,3,160.85,86,4.0,2.0,0,1,0,0,1,0,0,1
104000000,0,59.04,13,63.0,181,1,87.15,102,3.0,1.0,0,1,0,0,1,1,0,0
347000000,1,59.79,15,774.0,648,9,78.43,267,3.0,2.0,0,1,0,0,1,0,0,1
275000000,1,84.86,13,259.0,408,3,98.2,145,3.0,2.0,0,1,0,0,1,0,0,1
556000000,0,84.6528,8,4599.0,2752,14,114.16,270,3.0,2.0,0,1,0,0,1,0,0,1
186000000,0,84.973,6,931.0,953,8,108.49,296,3.0,2.0,0,1,0,0,1,0,0,1
158000000,0,59.6572,16,453.0,466,3,81.09,191,3.0,2.0,0,1,0,0,1,0,0,1
358000000,1,84.67,8,832.0,858,9,104.7,120,3.0,2.0,1,0,0,1,0,0,0,1
155000000,0,84.75,5,124.0,293,3,109.09,30,3.0,1.0,0,1,0,0,1,0,0,1
240000000,1,59.96,15,3384.0,3404,35,83.76,705,3.0,1.0,0,1,0,0,1,1,0,0
194000000,0,59.8,17,3776.0,3382,35,80.01,1184,3.0,1.0,0,1,0,0,1,0,0,1
306000000,1,60.0,2,428.0,358,3,77.7,145,3.0,1.0,0,1,0,0,1,0,0,1
1005000000,1,126.02,5,1466.0,2030,32,148.76,85,4.0,2.0,1,0,0,1,0,0,0,1
435000000,1,73.133,11,2554.0,2462,31,100.88,702,3.0,2.0,0,1,0,0,1,0,0,1
137000000,0,84.89,4,489.0,499,6,106.58,144,3.0,2.0,0,1,0,0,1,0,0,1
610000000,0,84.9897,33,1124.0,928,6,115.12,32,3.0,2.0,0,1,0,0,1,0,0,1
241520000,0,101.92,9,1551.0,1124,21,132.21,216,3.0,2.0,0,1,0,0,1,0,0,1
685000000,0,84.2249,7,1428.0,714,14,104.39,370,3.0,2.0,0,1,0,0,1,0,0,1
345000000,1,59.37,8,638.0,527,10,78.35,208,3.0,2.0,0,1,0,0,1,0,0,1
485000000,1,84.9958,6,2697.0,1653,29,105.25,615,3.0,2.0,0,1,0,0,1,0,0,1
540000000,1,84.96,6,245.0,243,2,109.41,119,3.0,2.0,0,1,0,0,1,0,0,1
220000000,1,84.96,1,271.0,270,3,108.1,100,3.0,2.0,0,1,0,0,1,0,0,1
570000000,1,84.9,2,1174.0,800,10,111.75,255,3.0,2.0,0,1,0,0,1,0,0,1
728000000,1,84.69200000000002,8,892.0,534,10,108.04,228,3.0,2.0,1,0,0,1,0,0,0,1
97500000,1,39.84,2,275.0,458,4,54.83,89,1.0,1.0,1,0,0,1,0,1,0,0
640000000,1,84.97,15,3310.0,2517,42,107.49,1045,3.0,2.0,1,0,0,1,0,0,0,1
142000000,1,51.48,5,2455.0,3930,32,72.81,1050,2.0,1.0,1,0,0,1,0,1,0,0
153500000,0,84.945,2,471.0,450,3,103.74,370,3.0,2.0,0,1,0,0,1,0,0,1
110000000,0,49.73,10,481.0,799,6,71.13,215,2.0,1.0,1,0,0,1,0,1,0,0
1040000000,1,89.88,16,1122.0,732,10,119.54,48,3.0,2.0,1,0,0,1,0,0,0,1
500000000,0,98.478,9,3728.0,1631,3,142.97,31,2.0,2.0,0,1,0,0,1,0,0,1
745000000,1,59.9818,18,4443.0,3002,34,88.72,48,3.0,1.0,1,0,0,1,0,0,0,1
283740000,0,84.99,3,932.0,841,29,112.25,135,3.0,2.0,0,1,0,0,1,0,0,1
150000000,0,142.32,14,2169.0,2181,15,175.1,200,5.0,2.0,0,1,1,0,0,0,0,1
412000000,1,84.9,4,558.0,477,6,108.93,152,3.0,2.0,0,1,0,0,1,0,0,1
1300000000,1,130.545,10,1662.0,490,2,178.51,170,3.0,2.0,0,1,1,0,0,0,0,1
132510000,0,59.9971,25,726.0,650,6,88.96,222,3.0,1.0,0,1,0,0,1,0,0,1
295000000,1,59.94,24,1096.0,1017,11,81.92,222,3.0,1.0,0,1,1,0,0,1,0,0
370000000,1,59.7,2,1401.0,1444,11,85.69,412,3.0,1.0,0,1,1,0,0,1,0,0
1527000000,1,122.867,38,2322.0,617,3,163.2,178,3.0,2.0,0,1,0,0,1,0,0,1
247000000,0,136.73,13,289.0,332,2,191.74,35,4.0,2.0,0,1,0,0,1,0,0,1
468000000,1,84.45,6,1525.0,1326,15,105.07,55,3.0,2.0,1,0,0,1,0,0,0,1
124000000,1,36.66,11,340.0,461,1,48.96,154,1.0,1.0,0,1,0,0,1,1,0,0
158000000,1,40.02,12,2450.0,2462,16,56.2,143,2.0,1.0,0,1,0,1,0,1,0,0
83000000,0,45.5,9,230.0,996,7,63.17,996,3.0,1.0,0,1,0,0,1,1,0,0
270000000,0,84.99,17,3776.0,3382,35,104.76,500,3.0,2.0,0,1,0,0,1,0,0,1
490000000,1,84.32,11,912.0,912,8,107.46,72,3.0,1.0,1,0,0,0,1,1,0,0
218000000,0,84.5909,14,457.0,465,5,110.73,186,3.0,2.0,0,1,0,0,1,0,0,1
389500000,1,59.76,13,796.0,777,9,75.31,452,3.0,1.0,0,1,0,0,1,0,0,1
400000000,1,84.59,4,1676.0,1278,7,105.0,585,3.0,2.0,0,1,0,0,1,0,0,1
297500000,0,101.53,7,600.0,600,6,118.53,90,4.0,2.0,0,1,1,0,0,0,0,1
409000000,1,84.995,7,1103.0,958,15,105.42,958,3.0,2.0,0,1,0,0,1,0,0,1
137000000,1,39.97,8,1200.0,800,7,57.6,75,1.0,1.0,0,1,0,0,1,1,0,0
115600000,0,84.93,11,702.0,848,11,102.91,160,3.0,2.0,0,1,0,0,1,0,0,1
89000000,0,40.66,4,1000.0,812,18,46.28,576,1.0,1.0,0,1,0,0,1,0,0,1
194000000,0,84.9902,11,4697.0,3462,49,111.19,0,3.0,2.0,0,1,0,0,1,0,0,1
710000000,1,119.91,9,1299.0,1080,8,137.65,180,0.0,0.0,0,1,1,0,0,0,0,1
281000000,0,84.9702,25,1026.0,792,6,115.7,496,3.0,2.0,0,1,0,0,1,0,0,1
340000000,0,140.435,5,4697.0,3462,49,164.99,146,4.0,2.0,0,1,0,0,1,0,0,1
82000000,0,59.95,16,301.0,297,2,79.96,126,3.0,1.0,0,1,0,0,1,0,0,1
400000000,1,59.94,20,1974.0,1458,15,81.58,42,3.0,1.0,0,1,0,0,1,0,0,1
480000000,1,100.35,12,983.0,680,13,122.51,208,3.0,2.0,1,0,0,1,0,0,0,1
360000000,1,114.84,8,3146.0,2810,25,129.52,799,4.0,2.0,0,1,0,0,1,0,0,1
73000000,0,59.95,13,510.0,930,11,70.88,360,2.0,1.0,0,1,0,0,1,0,0,1
359000000,1,111.94,12,233.0,216,3,144.89,48,4.0,2.0,0,1,0,0,1,0,0,1
275000000,1,49.72,4,315.0,696,6,70.89,696,3.0,1.0,1,0,0,1,0,1,0,0
195000000,0,75.75,13,2050.0,2038,23,92.56,300,3.0,1.0,0,1,0,0,1,0,1,0
677000000,1,84.595,10,418.0,240,2,105.06,239,3.0,2.0,0,1,0,0,1,0,0,1
680000000,1,60.0,3,700.0,822,6,81.67,238,2.0,1.0,1,0,0,1,0,1,0,0
537500000,1,83.72,12,523.0,392,5,104.51,47,3.0,2.0,0,1,0,0,1,0,0,1
150000000,0,59.8,11,3776.0,3382,35,80.01,1184,3.0,1.0,0,1,0,0,1,0,0,1
408970000,0,116.02,2,1556.0,1102,17,153.63,70,4.0,2.0,1,0,0,1,0,0,0,1
215000000,1,59.9,7,2776.0,2298,27,82.54,384,3.0,1.0,0,1,0,0,1,0,0,1
930000000,1,84.93,3,652.0,625,5,110.47,312,3.0,2.0,0,1,0,0,1,0,0,1
360000000,1,84.705,17,1665.0,2017,22,105.19,805,3.0,2.0,0,1,0,0,1,0,0,1
470000000,1,59.97,10,1855.0,1605,25,79.62,241,3.0,2.0,0,1,0,0,1,0,0,1
500000000,1,84.79,15,2134.0,1456,23,104.97,649,3.0,2.0,0,1,0,0,1,0,0,1
175000000,0,59.9793,15,231.0,270,3,80.79,190,3.0,2.0,0,1,0,0,1,0,0,1
410000000,1,114.85,8,4804.0,3830,54,142.21,849,4.0,2.0,0,1,0,0,1,0,0,1
180000000,1,39.9,9,228.0,291,1,49.44,7,1.0,1.0,0,1,0,0,1,1,0,0
750000000,1,113.31,3,170.0,130,2,144.14,30,4.0,2.0,0,1,0,0,1,0,0,1
843000000,1,79.61,6,138.0,261,3,98.91,54,3.0,1.0,1,0,0,1,0,0,0,1
395000000,0,84.95,7,962.0,892,8,104.73,228,3.0,1.0,0,1,0,0,1,0,0,1
330000000,1,84.91,13,510.0,735,6,102.76,450,3.0,1.0,1,0,0,1,0,0,0,1
279000000,0,84.99,6,932.0,841,29,111.34,120,3.0,2.0,0,1,0,0,1,0,0,1
365000000,1,51.39,7,835.0,464,7,71.03,75,2.0,1.0,0,1,0,0,1,1,0,0
128000000,0,84.6,13,301.0,297,2,106.33,149,3.0,2.0,0,1,0,0,1,0,0,1
59000000,1,36.16,12,1980.0,1980,11,52.55,1350,1.0,1.0,0,1,1,0,0,1,0,0
205000000,0,84.98,16,780.0,725,6,104.01,289,3.0,2.0,0,1,0,0,1,0,0,1
318000000,1,84.87,6,4753.0,3169,30,114.51,424,3.0,1.0,0,1,0,0,1,1,0,0
467000000,1,84.99,8,2251.0,2904,21,110.76,816,3.0,2.0,0,1,0,0,1,0,0,1
311000000,0,84.92,15,1427.0,1420,13,114.15,520,3.0,2.0,0,1,0,0,1,0,0,1
695400000,1,84.99,2,616.0,299,6,109.95,19,3.0,2.0,0,1,0,0,1,0,0,1
890000000,1,101.34,7,1767.0,1264,26,134.92,70,4.0,2.0,0,1,0,0,1,0,0,1
95000000,0,42.3,1,460.0,460,12,49.5,460,3.0,1.0,0,1,0,0,1,0,0,1
250000000,1,49.92,5,237.0,293,1,63.82,150,1.0,1.0,0,1,0,0,1,1,0,0
68250000,0,49.73,8,481.0,799,6,71.13,215,2.0,1.0,1,0,0,1,0,1,0,0
195000000,0,84.992,4,884.0,882,11,109.92,448,3.0,2.0,0,1,0,0,1,0,0,1
600000000,1,84.93,5,294.0,237,3,111.76,79,3.0,2.0,0,1,0,0,1,0,0,1
271000000,0,84.9949,24,1875.0,1627,13,109.62,929,3.0,2.0,0,1,0,0,1,0,0,1
351000000,0,115.1516,6,276.0,203,3,145.67,19,4.0,2.0,1,0,0,1,0,0,0,1
37000000,0,44.6,11,90.0,232,1,56.89,71,2.0,1.0,0,1,0,0,1,1,0,0
200000000,0,76.36,12,83.0,123,1,89.93,26,3.0,2.0,0,1,0,0,1,0,0,1
580000000,0,125.4155,27,4599.0,2752,14,166.76,470,4.0,2.0,0,1,0,0,1,0,0,1
104000000,0,49.32,21,202.0,504,4,68.13,141,2.0,1.0,0,1,0,0,1,1,0,0
399000000,1,84.914,19,791.0,504,3,103.06,48,3.0,2.0,0,1,0,0,1,0,0,1
153000000,0,84.915,12,225.0,298,2,103.96,120,3.0,1.0,0,1,0,0,1,0,0,1
90000000,0,84.98,12,634.0,299,3,103.32,228,3.0,2.0,0,1,0,0,1,0,0,1
88000000,1,34.44,5,272.0,840,4,44.84,255,2.0,1.0,1,0,0,1,0,1,0,0
1795000000,1,174.02,3,424.0,424,6,190.62,40,5.0,2.0,1,0,0,1,0,0,0,1
1580000000,1,101.09,10,143.0,286,4,108.46,167,3.0,1.0,0,1,1,0,0,1,0,0
490000000,0,125.4,25,2381.0,1391,14,152.17,298,4.0,2.0,0,1,0,0,1,0,0,1
1180000000,1,100.5,5,172.0,343,4,108.27,79,3.0,1.0,0,1,1,0,0,1,0,0
865000000,1,84.86399999999998,21,745.0,582,6,113.22,59,3.0,2.0,0,1,0,0,1,0,0,1
360000000,0,84.9944,24,3400.0,3160,30,113.78,785,3.0,2.0,0,1,0,0,1,0,0,1
229350000,0,84.6588,9,918.0,712,15,111.48,46,3.0,2.0,0,1,0,0,1,0,0,1
895000000,1,84.83,2,4900.0,3696,46,110.54,1404,3.0,2.0,1,0,0,1,0,0,0,1
388000000,1,68.94,10,1230.0,1222,15,92.4,305,3.0,1.0,0,1,1,0,0,1,0,0
385000000,1,96.28,2,322.0,279,4,121.69,14,3.0,2.0,0,1,0,0,1,0,0,1
143000000,0,59.82,8,422.0,499,3,82.17,205,3.0,1.0,0,1,0,0,1,1,0,0
280000000,1,82.68,9,286.0,465,4,99.61,377,0.0,0.0,0,1,0,0,1,0,0,1
147000000,0,49.73,19,481.0,799,6,71.13,215,2.0,1.0,1,0,0,1,0,1,0,0
378000000,1,84.94,20,639.0,1332,9,107.35,336,3.0,2.0,0,1,0,0,1,0,0,1
